feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
4672	111	Fatty acids	0.21052631578947367	Glycerophospholipids	0.21052631578947367	Glycerophosphocholines	0.21052631578947367	2.0	0.4191361	ISDB	http://www.wikidata.org/entity/Q105015606	GQXMQJMHHCTPEB-FFFOYBKKSA-N	InChI=1S/C26H54NO6P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-22-31-24-26(28)25-33-34(29,30)32-23-21-27(2,3)4/h17-18,26,28H,5-16,19-25H2,1-4H3/b18-17-/t26-/m1/s1	CCCCCCCCCCCCC/C=C\CCCOC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C	C26H54NO6P		507.3688750779999	[(2R)-2-hydroxy-3-[(Z)-octadec-4-enoxy]propyl] 2-(trimethylazaniumyl)ethyl phosphate	GQXMQJMHHCTPEB	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q1973488	Spirastrella abata	2839199.0	['Eukaryota']	['Metazoa']	['Porifera']	['Demospongiae']	['Clionaida']	['Spirastrellidae']	['Unknown']	['Spirastrella']	['Spirastrella abata']											0	3	3.176544427871704	1
4671	160	Shikimates and Phenylpropanoids	1.0	Coumarins	1.0	Simple coumarins	1.0	1.0	0.73352087	ISDB	http://www.wikidata.org/entity/Q27269592	DPTUTXWBBUARQB-UHFFFAOYSA-N	InChI=1S/C9H6O3/c10-7-3-1-2-6-4-5-8(11)12-9(6)7/h1-5,10H	O=c1ccc2cccc(O)c2o1	C9H6O3		162.031694052	8-Hydroxycoumarin	DPTUTXWBBUARQB	Shikimates and Phenylpropanoids	Coumarins	Simple coumarins	http://www.wikidata.org/entity/Q238591	Murraya paniculata	81668.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Murraya']	['Murraya paniculata']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	8.434083461761475	1
4666	24	Shikimates and Phenylpropanoids	0.7804878048780488	Flavonoids	0.7804878048780488	Flavones	0.7317073170731707	1.0	0.38939875	ISDB	http://www.wikidata.org/entity/Q105155294	LPOQROCPKZWCGK-CQRLEKJLSA-N	InChI=1S/C29H30O18/c30-9-29(41)10-43-28(26(29)40)47-25-24(39)23(38)19(8-42-21(37)7-20(35)36)46-27(25)44-12-4-15(33)22-16(34)6-17(45-18(22)5-12)11-1-2-13(31)14(32)3-11/h1-6,19,23-28,30-33,38-41H,7-10H2,(H,35,36)/t19-,23-,24+,25-,26+,27-,28+,29-/m1/s1	O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)[C@H](O[C@@H]2OC[C@](O)(CO)[C@H]2O)[C@@H](O)[C@@H]1O	C29H30O18		666.14321412	Luteolin 7-O-(2-apiosyl-6-malonyl)-glucoside	LPOQROCPKZWCGK	Shikimates and Phenylpropanoids	Flavonoids	Flavones	http://www.wikidata.org/entity/Q1380	Capsicum annuum	473836.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Capsiceae']	['Capsicum']	['Capsicum annuum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	7.0575950145721436	1
4663	497	Shikimates and Phenylpropanoids	0.5	Phenylpropanoids (C6-C3)	0.375	Cinnamic acids and derivatives	0.375	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27237022	PATJZXBBUQEFOY-NXZHAISVSA-N	InChI=1S/C23H24O9/c1-29-20-11-15(3-7-18(20)25)5-9-22(27)31-13-17(24)14-32-23(28)10-6-16-4-8-19(26)21(12-16)30-2/h3-12,17,24-26H,13-14H2,1-2H3/b9-5+,10-6+	COc1cc(/C=C/C(=O)OCC(O)COC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O	C23H24O9	pos_1_1proton	444.14203234799993	Glyceryl 1,3-diferulate	PATJZXBBUQEFOY	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q2701568	Aegilops geniculata	607551.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Triticeae']	['Aegilops']	['Aegilops geniculata']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Triticeae']			7	3	8.5	1
4662	1455	Alkaloids	1.0	Tyrosine alkaloids	1.0	Isoquinoline alkaloids	1.0	1.0	0.30212063	ISDB	http://www.wikidata.org/entity/Q105313195	WUOGMWBLNQGZRV-ZWKOTPCHSA-N	InChI=1S/C20H19NO7/c1-21-5-4-10-6-14-15(27-8-26-14)7-12(10)17(21)18(22)11-2-3-13-19(28-9-25-13)16(11)20(23)24/h2-3,6-7,17-18,22H,4-5,8-9H2,1H3,(H,23,24)/t17-,18+/m0/s1	CN1CCc2cc3c(cc2[C@H]1[C@H](O)c1ccc2c(c1C(=O)O)OCO2)OCO3	C20H19NO7		385.116151948	5-[(R)-hydroxy-[(5S)-6-methyl-7,8-dihydro-5H-[1,3]dioxolo[4,5-g]isoquinolin-5-yl]methyl]-1,3-benzodioxole-4-carboxylic acid	WUOGMWBLNQGZRV	Alkaloids	Tyrosine alkaloids	Isoquinoline alkaloids	http://www.wikidata.org/entity/Q3703186	Corydalis aurea	3944902.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Papaveraceae']	['Unknown']	['Corydalis']	['Corydalis aurea']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Papaveraceae']				6	3	8.708482503890991	1
4661	71	Terpenoids	0.9464285714285714	Sesquiterpenoids	0.8571428571428571	Guaiane sesquiterpenoids	0.6964285714285714	34.0	0.38974512	ISDB	http://www.wikidata.org/entity/Q104955265	CDWIZINAAVFHAS-UBHSHLNASA-N	InChI=1S/C15H16O3/c1-8-3-5-12-10(7-16)4-6-11-9(2)15(17)18-14(11)13(8)12/h3,7,11,13-14H,2,4-6H2,1H3/t11-,13-,14-/m0/s1	C=C1C(=O)O[C@@H]2[C@H]3C(C)=CCC3=C(C=O)CC[C@@H]12	C15H16O3		244.109944372	(3aS,9aS,9bS)-9-methyl-3-methylidene-2-oxo-3a,4,5,7,9a,9b-hexahydroazuleno[4,5-b]furan-6-carbaldehyde	CDWIZINAAVFHAS	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	http://www.wikidata.org/entity/Q24850280	Aucklandia costus	772548.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']	['Saussurea']	['Saussurea costus']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']			7	3	10.058980464935303	1
4660	370	Fatty acids	0.7692307692307693	Glycerophospholipids	0.7692307692307693	Glycerophosphocholines	0.7692307692307693	1.0	0.75757784	ISDB	http://www.wikidata.org/entity/Q27144625	LAXQYRRMGGEGOH-JXRLJXCWSA-N	InChI=1S/C28H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-28(31)34-25-27(30)26-36-37(32,33)35-24-23-29(2,3)4/h9-10,12-13,15-16,18-19,27,30H,5-8,11,14,17,20-26H2,1-4H3/b10-9-,13-12-,16-15-,19-18-/t27-/m1/s1	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C	C28H50NO7P		543.33248957	1-Arachidonoyl-sn-glycero-3-phosphocholine	LAXQYRRMGGEGOH	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']		['Eukaryota']									1	3	5.530311346054077	1
4658	284	Alkaloids	0.75	Tyrosine alkaloids	0.75	Isoquinoline alkaloids	0.75	1.0	0.90531313	ISDB	http://www.wikidata.org/entity/Q104396680	HJDZNSLTBDNJJW-UXPWSPDFSA-N	InChI=1S/C20H17NO5/c1-21-16-5-11-4-14-15(24-8-23-14)6-12(11)20(16)7-10-2-3-13-18(25-9-22-13)17(10)19(21)26-20/h2-4,6,16,19H,5,7-9H2,1H3/t16-,19+,20+/m1/s1	CN1[C@H]2O[C@@]3(Cc4ccc5c(c42)OCO5)c2cc4c(cc2C[C@@H]13)OCO4	C20H17NO5		351.1106726439999	Ribasine	HJDZNSLTBDNJJW	Alkaloids	Tyrosine alkaloids	Isoquinoline alkaloids	http://www.wikidata.org/entity/Q17808299	Sarcocapnos crassifolia	243057.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Papaveraceae']	['Unknown']	['Sarcocapnos']	['Sarcocapnos crassifolia']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Papaveraceae']				6	3	11.121252536773682	1
4657	449	Terpenoids	0.5	Diterpenoids	0.5	Halimane diterpenoids	0.5	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104938575	BMUFATOYHCANSA-QCKFJMSFSA-N	InChI=1S/C21H26O3/c1-14-4-5-16-12-21(19(22)23-3)10-7-17(21)18(16)20(14,2)9-6-15-8-11-24-13-15/h5,7-8,10-11,13-14,17-18H,4,6,9,12H2,1-3H3/t14-,17+,18-,20+,21+/m1/s1	COC(=O)[C@]12C=C[C@H]1[C@H]1C(=CC[C@@H](C)[C@]1(C)CCc1ccoc1)C2	C21H26O3	pos_2MMg	326.188194692	methyl (2aS,2bS,3S,4R,7aR)-3-[2-(furan-3-yl)ethyl]-3,4-dimethyl-2b,4,5,7-tetrahydro-2aH-cyclobuta[a]indene-7a-carboxylate	BMUFATOYHCANSA	Terpenoids	Diterpenoids	Halimane diterpenoids	http://www.wikidata.org/entity/Q65929714	Nidorella ivifolia	7051132.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Astereae']	['Nidorella']	['Nidorella ivifolia']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']				6	3	7.5	1
4656	258	Amino acids and Peptides	0.3	Small peptides	0.3	Dipeptides	0.2	1.0	0.51851493	ISDB									JMACEDIUUMWDIC							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	2.0740597248077393	1
4645	441	Alkaloids	1.0					1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105312532	WTGXAWKVZMQEDA-FYPHCDFOSA-N	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15+/m1/s1	COc1ccc2c(c1)O[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)N2O	C15H19NO10	pos_1_1proton1ammonium	373.100895808	(2S)-4-hydroxy-7-methoxy-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,4-benzoxazin-3-one	WTGXAWKVZMQEDA	Alkaloids			http://www.wikidata.org/entity/Q11575	Zea mays	605194.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Andropogoneae']	['Zea']	['Zea mays']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']				6	1	6.5	1
4643	-1							6.0	0.26057574	ISDB	http://www.wikidata.org/entity/Q105327621	XGIOAOVXVGMJNM-UZCIPKQKSA-N	InChI=1S/C18H26O3/c1-10(2)18-15-7-12(4)16(20-6)9-14(15)11(3)8-17(18)21-13(5)19/h7,9-11,17-18H,8H2,1-6H3/t11-,17+,18+/m0/s1	COc1cc2c(cc1C)[C@@H](C(C)C)[C@H](OC(C)=O)C[C@@H]2C	C18H26O3		290.188194692	[(1R,2R,4S)-6-methoxy-4,7-dimethyl-1-propan-2-yl-1,2,3,4-tetrahydronaphthalen-2-yl] acetate	XGIOAOVXVGMJNM	Terpenoids	Sesquiterpenoids	Cadinane sesquiterpenoids	http://www.wikidata.org/entity/Q2353959	Lemnalia cervicornis	4713433.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Nephtheidae']	['Unknown']	['Lemnalia']	['Lemnalia cervicornis']		['Eukaryota']	['Metazoa']								2	0	3.042302966117859	1
4642	43	Terpenoids	0.7647058823529411	Triterpenoids	0.38235294117647056	Lanostane, Tirucallane and Euphane triterpenoids	0.35294117647058826	2.0	0.45248768	ISDB	http://www.wikidata.org/entity/Q104923521	BCNPTKKIVMTZFO-UHFFFAOYSA-N	InChI=1S/C22H30O2/c1-17(9-6-7-14-23)10-8-11-18(2)12-13-21-19(3)15-20(24)16-22(21,4)5/h6-14,20,24H,15-16H2,1-5H3	CC(C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C)=CC=CC=O	C22H30O2		326.2245802	11-(4-Hydroxy-2,6,6-trimethylcyclohexen-1-yl)-5,9-dimethylundeca-2,4,6,8,10-pentaenal	BCNPTKKIVMTZFO	Terpenoids	Apocarotenoids	Apocarotenoids (β-)	http://www.wikidata.org/entity/Q23501	Solanum lycopersicum	378964.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum lycopersicum']		['Eukaryota']									1	1	3.3099507093429565	1
4641	1154	Shikimates and Phenylpropanoids	1.0	Flavonoids	1.0	Cinnamic acids and derivatives	0.5	1.0	0.64804703	ISDB	http://www.wikidata.org/entity/Q115948363	LFZAQSKKPHEVOT-UHFFFAOYSA-N	InChI=1S/C25H24O11/c26-16-6-1-14(2-7-16)4-9-21(29)35-19-12-25(34,24(32)33)13-20(23(19)31)36-22(30)10-5-15-3-8-17(27)18(28)11-15/h1-11,19-20,23,26-28,31,34H,12-13H2,(H,32,33)	O=C(C=Cc1ccc(O)cc1)OC1CC(O)(C(=O)O)CC(OC(=O)C=Cc2ccc(O)c(O)c2)C1O	C25H24O11		500.1318615879999	3-[3-(3,4-Dihydroxyphenyl)prop-2-enoyloxy]-1,4-dihydroxy-5-[3-(4-hydroxyphenyl)prop-2-enoyloxy]cyclohexane-1-carboxylic acid	LFZAQSKKPHEVOT	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q1308044	Artemisia annua	637444.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Artemisia']	['Artemisia annua']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']				6	3	10.092188119888306	1
4639	9	Terpenoids	0.8412698412698413	Sesquiterpenoids	0.6507936507936508	Cadinane sesquiterpenoids	0.5555555555555556	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105232399	QZVBOHJQUQFCGN-UHFFFAOYSA-N	InChI=1S/C26H40O6/c1-17-9-8-10-24-25(17,6)13-11-18(2)26(24,7)15-23(32-21(5)29)22(16-31-20(4)28)12-14-30-19(3)27/h12,18,23-24H,1,8-11,13-16H2,2-7H3	C=C1CCCC2C1(C)CCC(C)C2(C)CC(OC(C)=O)C(=CCOC(C)=O)COC(C)=O	C26H40O6	pos_2MFe	448.2824889999999	[4-acetyloxy-3-(acetyloxymethyl)-5-(1,2,4a-trimethyl-5-methylidene-3,4,6,7,8,8a-hexahydro-2H-naphthalen-1-yl)pent-2-enyl] acetate	QZVBOHJQUQFCGN	Terpenoids	Diterpenoids	Colensane and Clerodane diterpenoids	http://www.wikidata.org/entity/Q5852601	Linaria saxatilis	562788.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']	['Antirrhineae']	['Linaria']	['Linaria saxatilis']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']				6	1	6.5	1
4639	9	Terpenoids	0.8412698412698413	Sesquiterpenoids	0.6507936507936508	Cadinane sesquiterpenoids	0.5555555555555556	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104954324	CDEVGTJBRPBOPH-BGUOUQLNSA-N	InChI=1S/C47H76O18/c1-21(2)14-22-15-45(7,57)38-23-8-9-28-43(5)12-11-29(42(3,4)27(43)10-13-44(28,6)46(23)19-47(38,65-22)58-20-46)62-41-37(64-39-34(55)31(52)25(17-49)60-39)36(32(53)26(18-50)61-41)63-40-35(56)33(54)30(51)24(16-48)59-40/h14,22-41,48-57H,8-13,15-20H2,1-7H3/t22-,23+,24+,25-,26-,27-,28-,29+,30-,31-,32+,33-,34-,35+,36-,37+,38-,39+,40-,41+,43+,44+,45-,46+,47+/m1/s1	CC(C)=C[C@@H]1C[C@@](C)(O)[C@H]2[C@@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@@H](O[C@H]7O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]7O)[C@@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H]6O)C(C)(C)[C@H]5CC[C@]4(C)[C@@]34CO[C@@]2(C4)O1	C47H76O18	pos_2_1proton1sodium	928.503165592	(2R,3S,4R,5S,6S)-2-[(2R,3S,4R,5S,6R)-5-[(2S,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-3-hydroxy-2-(hydroxymethyl)-6-[[(1S,2S,5S,7S,10R,11R,14S,15R,16R,18S,20S)-16-hydroxy-2,6,6,10,16-pentamethyl-18-(2-methylprop-1-enyl)-19,21-dioxahexacyclo[18.2.1.01,14.02,11.05,10.015,20]tricosan-7-yl]oxy]oxan-4-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol	CDEVGTJBRPBOPH	Terpenoids	Triterpenoids	Dammarane and Protostane triterpenoids	http://www.wikidata.org/entity/Q104912099	Bacopa monniera	940306.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']	['Unknown']	['Bacopa']	['Bacopa monnieri']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']				6	1	6.5	1
4639	9	Terpenoids	0.8412698412698413	Sesquiterpenoids	0.6507936507936508	Cadinane sesquiterpenoids	0.5555555555555556	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27295806	WZWPYJOPCULCLQ-UOXCDNDQSA-N	InChI=1S/C47H76O18/c1-21(2)14-22-18-58-47-19-46(20-59-47)23(38(47)45(22,7)57)8-9-28-43(5)12-11-29(42(3,4)27(43)10-13-44(28,46)6)63-41-37(65-39-34(55)31(52)25(16-49)61-39)36(32(53)26(17-50)62-41)64-40-35(56)33(54)30(51)24(15-48)60-40/h14,22-41,48-57H,8-13,15-20H2,1-7H3/t22-,23-,24-,25+,26-,27+,28-,29+,30-,31+,32-,33+,34-,35-,36+,37-,38+,39+,40+,41+,43+,44-,45+,46+,47-/m1/s1	CC(C)=C[C@@H]1CO[C@]23C[C@]4(CO2)[C@H](CC[C@@H]2[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@@H](CO)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]24C)[C@H]3[C@@]1(C)O	C47H76O18	pos_2_1proton1sodium	928.5031655920002	bacopaside II	WZWPYJOPCULCLQ	Terpenoids	Triterpenoids	Dammarane and Protostane triterpenoids	http://www.wikidata.org/entity/Q1366575	Bacopa monnieri	940306.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']	['Unknown']	['Bacopa']	['Bacopa monnieri']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']				6	1	6.5	1
4639	9	Terpenoids	0.8412698412698413	Sesquiterpenoids	0.6507936507936508	Cadinane sesquiterpenoids	0.5555555555555556	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105326953	XFEAQADOLFIKCE-HSVHAYEGSA-N	InChI=1S/C47H76O18/c1-41(2)22-9-11-27-43(5)15-13-26(45(7)16-14-30(64-45)42(3,4)65-39-34(55)32(53)31(52)24(18-48)60-39)44(43,6)17-28(51)46(27,8)23(22)10-12-29(41)62-38-35(56)33(54)36(25(19-49)61-38)63-40-37(57)47(58,20-50)21-59-40/h9,23-27,29-40,48-50,52-58H,10-21H2,1-8H3/t23-,24-,25-,26+,27+,29+,30+,31-,32+,33-,34-,35-,36-,37+,38+,39+,40+,43+,44-,45+,46+,47-/m1/s1	CC(C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]1CC[C@@](C)([C@H]2CC[C@@]3(C)[C@@H]4CC=C5[C@@H](CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7OC[C@](O)(CO)[C@H]7O)[C@H](O)[C@H]6O)C5(C)C)[C@]4(C)C(=O)C[C@]23C)O1	C47H76O18	pos_2_1proton1sodium	928.503165592	(3S,8S,9R,10R,13R,14S,17S)-3-[(2R,3R,4R,5S,6R)-5-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4,4,9,13,14-pentamethyl-17-[(2S,5S)-2-methyl-5-[2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypropan-2-yl]oxolan-2-yl]-1,2,3,7,8,10,12,15,16,17-decahydrocyclopenta[a]phenanthren-11-one	XFEAQADOLFIKCE	Terpenoids	Triterpenoids	Cucurbitane triterpenoids	http://www.wikidata.org/entity/Q872969	Gratiola officinalis	352702.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']	['Unknown']	['Gratiola']	['Gratiola officinalis']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']				6	1	6.5	1
4638	442	Fatty acids	0.5714285714285714	Glycerophospholipids	0.5714285714285714	Glycerophosphoethanolamines	0.5714285714285714	1.0	0.696279	ISDB	http://www.wikidata.org/entity/Q27145827	SVRBKLJIDJHADS-USWSLJGRSA-N	InChI=1S/C23H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)31-22(20-25)21-30-32(27,28)29-19-18-24/h6-7,9-10,22,25H,2-5,8,11-21,24H2,1H3,(H,27,28)/b7-6-,10-9-/t22-/m1/s1	CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN	C23H44NO7P		477.285539378	2-azaniumylethyl (2R)-3-hydroxy-2-[(9Z,12Z)-octadeca-9,12-dienoyloxy]propyl phosphate	SVRBKLJIDJHADS	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']											0	3	4.285115957260132	1
4635	10	Alkaloids	0.4444444444444444	Ornithine alkaloids	0.3333333333333333	Dipeptides	0.2777777777777778	1.0	0.22079825	ISDB	http://www.wikidata.org/entity/Q105160592	MAZVKSCDHSGJNN-KRWDZBQOSA-N	InChI=1S/C19H25N3O3/c1-20-16-8-13(11-23)15-9-22(2)10-17(21-18(15)19(16)25-3)12-4-6-14(24)7-5-12/h4-8,17,20-21,23-24H,9-11H2,1-3H3/t17-/m0/s1	CNc1cc(CO)c2c(c1OC)N[C@H](c1ccc(O)cc1)CN(C)C2	C19H25N3O3		343.18959166	4-[(2R)-6-(hydroxymethyl)-9-methoxy-4-methyl-8-(methylamino)-1,2,3,5-tetrahydro-1,4-benzodiazepin-2-yl]phenol	MAZVKSCDHSGJNN	Alkaloids	Anthranilic acid alkaloids	Benzodiazepine alkaloids	http://www.wikidata.org/entity/Q13386101	Aplysia kurodai	925102.0	['Eukaryota']	['Metazoa']	['Mollusca']	['Gastropoda']	['Anaspidea']	['Aplysiidae']	['Unknown']	['Aplysia']	['Aplysia kurodai']		['Eukaryota']									1	1	2.383193016052246	1
4633	10	Alkaloids	0.4444444444444444	Ornithine alkaloids	0.3333333333333333	Dipeptides	0.2777777777777778	1.0	0.44904122	ISDB	http://www.wikidata.org/entity/Q115946536	JGWHHQHWBOQVJU-UHFFFAOYSA-N	InChI=1S/C18H27NO6/c1-3-11(2)17(18(24)25)19-15(21)10-12-8-9-14(20)13(12)6-4-5-7-16(22)23/h4-5,11-13,17H,3,6-10H2,1-2H3,(H,19,21)(H,22,23)(H,24,25)	CCC(C)C(NC(=O)CC1CCC(=O)C1CC=CCC(=O)O)C(=O)O	C18H27NO6		353.18383758399995	2-[[2-[2-(4-Carboxybut-2-enyl)-3-oxocyclopentyl]acetyl]amino]-3-methylpentanoic acid	JGWHHQHWBOQVJU	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q131342	Vicia faba	539544.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Fabeae']	['Vicia']	['Vicia faba']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	7.296164870262146	1
